VendorNumber,VendorName,Brand,Volume,Description,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollar,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,ExciseTax,TotalFreight,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
4425,MARTIGNETTI COMPANIES,16918,750,Villa Pozzi Moscato,9.99,5.8,2233,12951.4,2161,21182.39,11303.48,241.0,144929.24,8230.99,38.85770208177642,0.967756381549485,1.6355289775622712
4425,MARTIGNETTI COMPANIES,39983,1500,Little Penguin Shiraz Ausl,14.99,7.89,1314,10367.46,1310,16417.9,11342.96,292.0,144929.24,6050.440000000002,36.85270345172039,0.9969558599695586,1.5835990686243306
4425,MARTIGNETTI COMPANIES,14363,750,Educated Guess Cab Svgn Napa,20.99,13.51,3606,48717.06,3550,85683.5,46190.9,395.0,144929.24,36966.44,43.143008864017,0.9844703272323905,1.7587986631377182
4425,MARTIGNETTI COMPANIES,17981,750,If You See Kay Red Blend,17.99,11.68,853,9963.04,894,17293.06,10346.65,99.0,144929.24,7330.02,42.387061630503794,1.0480656506447832,1.7357212256500023
4425,MARTIGNETTI COMPANIES,46429,750,Villa Pozzi Pnt Grigio Vnzie,9.99,5.8,1206,6994.8,1171,11441.29,6160.7,130.0,144929.24,4446.490000000001,38.86353724099293,0.9709784411276948,1.6356850803453995
4425,MARTIGNETTI COMPANIES,46489,750,Eppa Red Sangria Organic,12.99,7.48,2850,21318.0,2597,29797.03,17994.34,288.0,144929.24,8479.029999999999,28.45595685207552,0.9112280701754386,1.3977404071676518
4425,MARTIGNETTI COMPANIES,36874,750,Yellow Tail Merlot Ausl,6.99,4.63,5415,25071.45,5659,42936.41,21925.12,630.0,144929.24,17864.960000000003,41.607949989298135,1.0450600184672207,1.712561898095244
4425,MARTIGNETTI COMPANIES,37826,750,Yellow Tail Cab Svgn Ausl,6.99,4.66,4215,19641.9,4286,32392.14,16500.16,477.0,144929.24,12750.239999999998,39.36214155656279,1.016844602609727,1.6491347578391091
4425,MARTIGNETTI COMPANIES,35646,750,D'Arenberg Footbolt Shiraz,18.99,11.61,994,11540.34,958,18186.42,12055.65,106.0,144929.24,6646.079999999998,36.5441906653426,0.9637826961770624,1.5758998435054772
4425,MARTIGNETTI COMPANIES,34752,750,Frogs Leap Svgn Bl Napa,21.99,14.56,1235,17981.6,1099,27671.01,18752.55,122.0,144929.24,9689.41,35.01646669203618,0.8898785425101214,1.53885138141211
4425,MARTIGNETTI COMPANIES,19249,750,Educated Guess Chard,16.99,11.03,628,6926.84,669,11567.31,8727.95,74.0,144929.24,4640.469999999999,40.11710587854911,1.0652866242038217,1.6699259691287802
4425,MARTIGNETTI COMPANIES,43877,750,Duckhorn Svgn Bl Napa,27.99,17.64,2700,47628.0,2301,62877.99,32039.3,256.0,144929.24,15249.989999999998,24.25330389855019,0.8522222222222222,1.320189594356261
4425,MARTIGNETTI COMPANIES,26744,750,Santa Lucia Sangvs Monte Ant,11.99,6.42,5557,35675.94,5465,63748.87,33652.1,608.0,144929.24,28072.93,44.0367492004172,0.983444304480835,1.7868869047318725
4425,MARTIGNETTI COMPANIES,16427,1500,Yellow Tail Sweet Red Roo,9.99,6.66,2329,15511.14,2388,26505.12,16724.14,532.0,144929.24,10993.98,41.478702982669006,1.025332760841563,1.7087796254820729
4425,MARTIGNETTI COMPANIES,14838,750,Layer Cake Cab Svgn,14.99,7.71,9134,70423.14,9242,127990.3,62549.44,1030.0,144929.24,57567.16,44.977752220285446,1.0118239544558791,1.8174466517681547
4425,MARTIGNETTI COMPANIES,46428,750,Villa Pozzi Nero D'Avola,9.99,6.03,2624,15822.72,2628,25813.72,12349.43,293.0,144929.24,9991.000000000002,38.70422395532299,1.0015243902439024,1.631433786352789
4425,MARTIGNETTI COMPANIES,19340,750,Cannonball Svgn Bl,12.99,8.38,1257,10533.66,1021,15158.79,9854.39,113.0,144929.24,4625.130000000001,30.51120834842359,0.8122513922036595,1.4390810031840786
4425,MARTIGNETTI COMPANIES,43043,750,Yellow Tail Rsl,6.99,4.51,2758,12438.58,2848,21859.52,12821.28,316.0,144929.24,9420.94,43.09765264745063,1.0326323422770123,1.7573967446444851
4425,MARTIGNETTI COMPANIES,27799,750,Ch de Sancerre Sancerre,26.99,17.41,1024,17827.84,911,27899.89,16947.45,101.0,144929.24,10072.05,36.10067996683858,0.8896484375,1.5649618798463527
4425,MARTIGNETTI COMPANIES,6694,750,Lindemans Bin 65 Chard,7.99,5.19,3083,16000.77,3089,25341.11,13631.42,343.0,144929.24,9340.34,36.85844858413858,1.001946156341226,1.583743157360552
4425,MARTIGNETTI COMPANIES,33819,750,Sokol Blosser Evolution Whit,15.99,10.8,1694,18295.2,1736,28087.64,16623.74,193.0,144929.24,9792.439999999999,34.86387606790745,1.024793388429752,1.5352464034282216
4425,MARTIGNETTI COMPANIES,44182,750,Tommasi Poggio Al Tufo Rompi,15.99,10.73,1917,20569.41,1881,30700.19,18478.69,209.0,144929.24,10130.779999999999,32.99907915879348,0.9812206572769953,1.4925168004332647
4425,MARTIGNETTI COMPANIES,29616,750,Kermit Lynch Cotes du Rhone,13.99,8.55,2476,21169.8,2472,33224.28,18823.01,275.0,144929.24,12054.48,36.28214065135497,0.9983844911147012,1.569418700223904
4425,MARTIGNETTI COMPANIES,33075,1500,Forest Glen Chard,14.99,10.13,754,7638.02,757,12103.43,5363.63,170.0,144929.24,4465.41,36.893756563222155,1.0039787798408488,1.5846292625575737
4425,MARTIGNETTI COMPANIES,37049,750,Argyle Willamette Pnt Nr,21.99,13.6,1998,27172.8,1929,40334.71,22845.13,214.0,144929.24,13161.91,32.63172091729431,0.9654654654654654,1.484378128128128
4425,MARTIGNETTI COMPANIES,46424,750,Hob Nob Pnt Nr VDP D'Oc,9.99,6.62,6150,40713.0,6415,63423.85,25567.12,716.0,144929.24,22710.85,35.808059586417414,1.0430894308943088,1.5578279664971877
4425,MARTIGNETTI COMPANIES,16264,750,Il Poggione Brunlo d Montlcn,79.99,53.68,214,11487.52,180,14398.2,7679.04,20.0,144929.24,2910.6800000000003,20.21558250336848,0.8411214953271028,1.2533775784503531
4425,MARTIGNETTI COMPANIES,42874,750,Decoy by Duckhorn Red Sonoma,21.99,11.38,7835,89162.3,7259,137588.81,61867.19,809.0,144929.24,48426.509999999995,35.196546870345045,0.9264837268666242,1.543127644755687
4425,MARTIGNETTI COMPANIES,37785,1500,Lindemans Bin 40 Merlot,11.99,8.21,2731,22421.51,2617,29041.47,15218.26,585.0,144929.24,6619.960000000003,22.794851638019708,0.9582570487001099,1.2952504090937678
4425,MARTIGNETTI COMPANIES,42420,750,Yellow Tail Pnt Grigio Ausl,6.99,4.6,5139,23639.4,5086,39010.14,19232.86,566.0,144929.24,15370.739999999998,39.401909349722914,0.9896867094765519,1.6502170105840248
4425,MARTIGNETTI COMPANIES,46096,750,Yellow Tail Bubbles White,9.99,6.8,988,6718.4,1088,11496.12,6142.18,121.0,144929.24,4777.720000000001,41.55941308893784,1.1012145748987854,1.71113955703739
4425,MARTIGNETTI COMPANIES,13619,750,Quinta do Noval Black Port,18.99,12.07,593,7157.51,504,10035.96,7843.06,56.0,144929.24,2878.449999999999,28.6813618228849,0.8499156829679595,1.4021580130520248
4425,MARTIGNETTI COMPANIES,3939,750,Boggy Meadow Switchel Vodka,29.99,22.55,975,21986.25,911,27320.89,20723.09,718.0,144929.24,5334.639999999999,19.525864640573566,0.9343589743589743,1.2426352834157712
4425,MARTIGNETTI COMPANIES,45885,750,Mer Soleil Silver Chard,19.99,12.98,2144,27829.12,2054,41059.46,23888.05,228.0,144929.24,13230.34,32.22239162424445,0.9580223880597015,1.4754135236759194
4425,MARTIGNETTI COMPANIES,17432,750,Predator Old Vine Znfdl Lodi,15.99,10.34,2948,30482.32,2875,44781.25,24677.17,320.0,144929.24,14298.93,31.930618283321703,0.9752374491180461,1.469089295040535
4425,MARTIGNETTI COMPANIES,8741,750,J Drouhin Chablis,24.99,16.33,1410,23025.3,1363,34061.37,19992.0,151.0,144929.24,11036.070000000003,32.40054642546675,0.9666666666666667,1.4793018983466015
4425,MARTIGNETTI COMPANIES,17756,750,Cline Cool Climate Pnt Nr,15.99,9.8,2940,28812.0,2895,46152.05,27890.51,321.0,144929.24,17340.050000000003,37.57157049361838,0.9846938775510204,1.6018343051506319
4425,MARTIGNETTI COMPANIES,12116,1500,Lindemans Bin 85 Pnt Grigio,11.99,7.74,1847,14295.78,1796,19779.2,11373.25,401.0,144929.24,5483.42,27.723163727552176,0.9723876556578235,1.3835691371859389
4425,MARTIGNETTI COMPANIES,29489,750,Hess Collection Chard Napa,19.99,13.6,977,13287.2,901,18604.99,12374.02,100.0,144929.24,5317.790000000001,28.582600689384947,0.9222108495394064,1.4002190077668735
4425,MARTIGNETTI COMPANIES,13661,750,Duckhorn Decoy Pnt Nr,21.99,11.61,12778,148352.58,12362,228007.94,89305.99,1381.0,144929.24,79655.36000000002,34.9353447954488,0.9674440444514009,1.5369327584326475
4425,MARTIGNETTI COMPANIES,13663,750,Duckhorn Decoy Znfdl Napa Vl,21.99,11.38,2020,22987.6,2250,45579.62,26397.8,250.0,144929.24,22592.020000000004,49.566056057509925,1.113861386138614,1.9827915919887247
4425,MARTIGNETTI COMPANIES,19581,750,Girard Cab Svgn,26.99,15.78,1104,17421.12,1123,29875.77,18744.95,124.0,144929.24,12454.650000000001,41.68813054860176,1.0172101449275361,1.714916721772194
4425,MARTIGNETTI COMPANIES,23895,750,Lindemans Bin 50 Shiraz,7.99,5.4,1703,9196.2,1722,14310.78,7702.66,191.0,144929.24,5114.58,35.73935173344849,1.0111567821491485,1.556162327918053
4425,MARTIGNETTI COMPANIES,37984,750,Barone Fini Pnt Gr Valdadige,10.99,7.58,5282,40037.56,5401,59976.99,29556.42,602.0,144929.24,19939.43,33.24513284177816,1.0225293449450965,1.498018110993777
4425,MARTIGNETTI COMPANIES,32090,750,Rutherford Ranch Cab Svgn,18.99,11.68,2442,28522.56,2371,50895.29,31660.27,263.0,144929.24,22372.73,43.958350566427654,0.9709254709254709,1.7843871658083987
5992,MCCORMICK DISTILLING CO,5042,750,Tequila Rose Liqueur,13.99,10.68,6373,68063.64,6162,92026.38,58024.13,4855.0,1567.85,23962.740000000005,26.03899012435348,0.966891573827083,1.3520637450480169
5992,MCCORMICK DISTILLING CO,3663,750,Tarantula Azul Tequila,13.99,10.76,4845,52132.2,4749,66438.51,47803.83,3743.0,1567.85,14306.309999999998,21.533159006726667,0.9801857585139319,1.2744236767295452
5992,MCCORMICK DISTILLING CO,982,1000,McCormick Long Island Iced,6.99,5.46,1198,6541.08,1180,8248.2,3613.83,1239.0,1567.85,1707.1200000000008,20.696879319124182,0.9849749582637729,1.2609844245904347
5992,MCCORMICK DISTILLING CO,3439,750,Broker's London Dry Gin,16.99,13.48,1866,25153.68,1829,32526.71,22634.31,1442.0,1567.85,7373.029999999999,22.667616860112812,0.9801714898177921,1.2931193368127447
5992,MCCORMICK DISTILLING CO,2912,750,Platte Valley KY Moonshine,16.99,12.87,3453,44440.11,3346,56848.54,45889.99,2639.0,1567.85,12408.43,21.82717445338086,0.9690124529394729,1.2792169056287215
6213,MHW LTD,8395,750,Casamigos Anejo,54.99,37.31,2112,78798.72,2205,126810.95,101073.47,1739.0,9621.580000000002,48012.229999999996,37.86126513522689,1.0440340909090908,1.609302156177156
6213,MHW LTD,8040,750,Bols Blue Curacao,7.99,6.01,13654,82060.54,13434,119788.66,65606.18,10581.0,9621.580000000002,37728.12000000001,31.495568946175712,0.9838875054928958,1.4597595872510711
6213,MHW LTD,5921,750,RumChata Liqueur,21.99,14.81,17419,257975.39,17317,363394.83,188150.98,13638.0,9621.580000000002,105419.44,29.009614693747842,0.9941443251621792,1.4086414599470127
6213,MHW LTD,2793,750,Camus Elegance VS Cognac,21.99,17.18,578,9930.04,700,14707.5,9165.75,552.0,9621.580000000002,4777.459999999999,32.483154852966166,1.2110726643598615,1.4811118585625032
6213,MHW LTD,5221,375,RumChata Liqueur,11.99,8.59,10557,90684.63,10355,122543.95,75001.14,4063.0,9621.580000000002,31859.319999999992,25.998280616872556,0.9808657762621957,1.3513199535577307
6213,MHW LTD,5259,750,Blue Chair Bay Coconut Rum,16.99,13.38,3631,48582.78,3554,61308.46,42267.52,2801.0,9621.580000000002,12725.68,20.75680909290496,0.9787937207380887,1.2619380776480884
6213,MHW LTD,833,1000,Bols White Creme De Cacao,9.99,7.99,404,3227.96,379,3786.21,2757.24,398.0,9621.580000000002,558.25,14.744295746934268,0.9381188118811881,1.1729420438914981
6213,MHW LTD,3699,1750,Chopin Vodka,39.99,31.0,4237,131347.0,4268,171362.32,113546.74,7845.0,9621.580000000002,40015.32000000001,23.35129449694659,1.0073164975218314,1.3046534751459875
6213,MHW LTD,831,1000,Bols Green Creme De Menthe,9.99,7.46,465,3468.9,480,4795.2,3976.02,504.0,9621.580000000002,1326.2999999999997,27.658908908908902,1.032258064516129,1.3823402231254864
6213,MHW LTD,3279,750,Double Cross Vodka,29.99,22.21,1210,26874.1,1025,32341.75,24847.15,808.0,9621.580000000002,5467.6500000000015,16.90585698052827,0.8471074380165289,1.2034542552122676
6213,MHW LTD,5977,750,Absinthe Ordinaire,22.99,16.42,1930,31690.6,1825,44666.75,36833.97,1439.0,9621.580000000002,12976.150000000001,29.051027889873343,0.9455958549222798,1.4094636895483204
6213,MHW LTD,4804,750,Rhum Barbancourt RSV Special,16.99,12.14,6457,78387.98,6206,112488.94,56160.41,4889.0,9621.580000000002,34100.96000000001,30.314944740345144,0.9611274585720923,1.4350279213726391
6213,MHW LTD,8658,750,Absente 'Absinthe Refined',33.99,24.28,1854,45015.12,1688,61679.12,54383.14,1332.0,9621.580000000002,16664.0,27.0172466792652,0.9104638619201726,1.3701867283703786
6213,MHW LTD,3679,750,Chopin Vodka,19.99,14.49,8613,124802.37,8444,182523.56,120930.12,6653.0,9621.580000000002,57721.19,31.623966790917297,0.9803784976198769,1.4625007521892412
6213,MHW LTD,6585,750,Kijafa Cherry,7.99,5.15,2288,11783.2,2383,19040.17,9979.51,265.0,9621.580000000002,7256.9699999999975,38.113997931741146,1.041520979020979,1.6158742956073051
6213,MHW LTD,8312,750,Bols Curacao Orange,7.99,5.71,12900,73659.0,12725,109769.75,27168.18,10021.0,9621.580000000002,36110.75,32.89681355746916,0.9864341085271318,1.4902421971517397
6213,MHW LTD,827,1000,Bols Anisette,9.99,7.4,181,1339.4,159,1588.41,1258.74,167.0,9621.580000000002,249.01,15.676682972280457,0.8784530386740331,1.1859116022099447
8112,MOET HENNESSY USA INC,32294,187,Dom Chandon Brut,4.49,2.97,6883,20442.51,6862,32261.88,7456.17,194.0,48347.26,11819.370000000003,36.635713727780285,0.9969490047944211,1.5781760654635857
8112,MOET HENNESSY USA INC,8622,750,Dom Perignon,145.99,87.09,4544,395736.96,4127,589317.73,312139.21,459.0,48347.26,193580.76999999996,32.848285423213035,0.9082306338028169,1.4891652525960677
8112,MOET HENNESSY USA INC,3168,750,Belvedere UF Intense Vodka,25.99,18.97,2392,45376.24,2334,58138.66,42558.95,1840.0,48347.26,12762.420000000006,21.951692729072196,0.975752508361204,1.2812577683827484
8112,MOET HENNESSY USA INC,2965,750,Ardbeg 10 Yr Single Malt Sc,46.99,34.64,3464,119992.96,3112,139529.88,106719.21,2454.0,48347.26,19536.92,14.001961443670702,0.8983833718244804,1.1628172186101584
8112,MOET HENNESSY USA INC,1133,100,Glenmorangie Collection 4 Pk,31.99,23.01,1458,33548.58,1519,48592.81,33717.46,156.0,48347.26,15044.229999999996,30.95978602595733,1.041838134430727,1.4484312003667517
8112,MOET HENNESSY USA INC,5706,750,Gr Marnier Raspberry Peach,28.99,20.6,2955,60873.0,3262,98547.38,76398.8,2572.0,48347.26,37674.380000000005,38.22971244897632,1.103891708967851,1.6189013191398487
8112,MOET HENNESSY USA INC,5342,750,Grand Marnier,28.99,19.85,22234,441344.9,22623,687309.77,335050.78,17815.0,48347.26,245964.87,35.786610453682336,1.0174957272645497,1.5573076068172533
8112,MOET HENNESSY USA INC,3668,1750,Belvedere Polish Vodka,42.99,34.12,12713,433767.56,12218,536414.82,282790.95,22453.0,48347.26,102647.25999999995,19.135798671632518,0.9610634783292693,1.2366411632995329
8112,MOET HENNESSY USA INC,821,1000,Grand Marnier,38.99,27.99,8781,245780.19,8616,331221.84,188002.23,9047.0,48347.26,85441.65000000002,25.795898603787727,0.9812094294499487,1.3476344045465993
8112,MOET HENNESSY USA INC,115,1000,Belvedere Vodka,27.99,21.37,11119,237613.03,10255,287037.45,136171.35,10768.0,48347.26,49424.42000000001,17.218805420686397,0.9222951704289954,1.2080038287462602
8112,MOET HENNESSY USA INC,3682,750,Belvedere Vodka,22.99,16.66,18848,314007.68,17869,413944.31,199630.16,14073.0,48347.26,99936.63,24.142530187212866,0.9480581494057725,1.3182617380568526
8112,MOET HENNESSY USA INC,2893,750,Glenmorangie Quinta Ruban,54.99,39.67,2410,95604.7,2300,122300.0,102183.81,1814.0,48347.26,26695.300000000003,21.82771872444808,0.9543568464730291,1.2792258121201154
8112,MOET HENNESSY USA INC,26285,1500,Moet & Chandon Imperial,79.99,45.45,1326,60266.7,1562,115389.38,81108.05,347.0,48347.26,55122.68000000001,47.77101670881671,1.1779788838612368,1.9146457330499267
8112,MOET HENNESSY USA INC,5492,750,Grand Marnier Cuvee du Cent,149.99,115.38,312,35998.56,289,43347.11,37797.48,228.0,48347.26,7348.550000000003,16.95280262052073,0.9262820512820513,1.2041345542710598
8112,MOET HENNESSY USA INC,2619,1750,Glenmorangie Original 10 Yr,64.99,51.58,2162,111515.96,2221,148432.79,116162.65,4083.0,48347.26,36916.83,24.871074645972765,1.0272895467160037,1.3310452602479501
8112,MOET HENNESSY USA INC,19611,1500,Veuve Clicquot Brut Yellow,94.99,61.28,609,37319.52,601,62404.99,47712.4,133.0,48347.26,25085.47,40.197859177607434,0.986863711001642,1.6721809390903206
8112,MOET HENNESSY USA INC,19218,750,Veuve Clicquot Brut Grande,119.99,80.53,305,24561.65,281,33717.19,23878.01,31.0,48347.26,9155.54,27.1539235624321,0.921311475409836,1.372757530540497
8112,MOET HENNESSY USA INC,8612,1750,Grand Marnier,67.99,45.79,5583,255645.57,5516,351316.84,244095.86,10139.0,48347.26,95671.27000000002,27.232190179098737,0.9879992835393158,1.374234022517973
8112,MOET HENNESSY USA INC,6654,750,Veuve Clicquot Brut Yellow,39.99,27.2,40380,1098336.0,38506,1584665.41,349562.06,4316.0,48347.26,486329.4099999999,30.68972206568199,0.9535908865775137,1.442787462124523
8112,MOET HENNESSY USA INC,664,750,Ardbeg Uigeadail Scotch,78.99,54.01,618,33378.18,626,47357.74,40119.7,494.0,48347.26,13979.559999999998,29.519060664634754,1.0129449838187703,1.4188233151118483
8112,MOET HENNESSY USA INC,27801,750,Moet & Chandon Nectar Imper,45.99,31.29,1334,41740.86,1284,59051.16,38999.52,142.0,48347.26,17310.300000000003,29.314072746411757,0.9625187406296851,1.4147087530060474
8112,MOET HENNESSY USA INC,42188,750,Moet & Chandon Nectar Imp Rs,52.99,34.01,29829,1014484.29,29498,1533634.52,132343.67,3314.0,48347.26,519150.23,33.850974481195166,0.9889034161386571,1.5117380674273428
8112,MOET HENNESSY USA INC,2692,750,Glenmorangie 10 Yr Scotch,41.99,26.31,9588,252260.28,9337,334079.63,208416.15,7357.0,48347.26,81819.35,24.490972406788167,0.9738214434710054,1.3243449583105196
8112,MOET HENNESSY USA INC,3296,750,Belvedere Pink Grapefruit,22.99,15.99,1038,16597.62,1065,24724.35,18525.01,840.0,48347.26,8126.73,32.86933731321551,1.0260115606936415,1.4896322484789988
8112,MOET HENNESSY USA INC,4689,750,Hennessy Privilege VSOP,45.99,33.33,17838,594540.54,18005,858571.95,177136.37,14179.0,48347.26,264031.4099999999,30.752391805951724,1.009362036102702,1.4440931984217593
8112,MOET HENNESSY USA INC,8203,50,Grand Marnier,1.99,1.51,43926,66328.26,46627,139414.73,42801.85,2427.0,48347.26,73086.47000000002,52.42377903683493,1.0614897782634432,2.1018903556342354
8112,MOET HENNESSY USA INC,3640,750,Belvedere Cytrus Vodka,22.99,16.54,1527,25256.58,1631,35992.69,23562.33,1285.0,48347.26,10736.11,29.828584637602802,1.0681074001309758,1.4250817014813566
8112,MOET HENNESSY USA INC,4673,1750,Hennessy VS Cognac,69.99,46.66,8132,379439.12,8118,549271.82,225142.98,14917.0,48347.26,169832.69999999995,30.91960916545837,0.9982784062961141,1.4475887989620047
8112,MOET HENNESSY USA INC,40332,750,Terrazas RSV Malbec Mendoza,13.49,8.21,3958,32495.18,3875,52337.75,30117.76,430.0,48347.26,19842.57,37.91253922837722,0.9790298130368873,1.6106311766852808
8112,MOET HENNESSY USA INC,3651,50,Belvedere Vodka,3.99,2.93,5474,16038.82,5392,21514.08,10569.51,277.0,48347.26,5475.260000000002,25.44965901400386,0.9850200949945196,1.3413754877229125
8112,MOET HENNESSY USA INC,2694,750,Glenmorangie LaSanta,52.99,37.31,2144,79992.64,1955,100054.45,83691.66,1542.0,48347.26,20061.809999999998,20.050892289148557,0.9118470149253731,1.2507956982042348
8112,MOET HENNESSY USA INC,942,750,Glenmorangie Nectar D'Or,64.99,45.45,1052,47813.4,990,62668.1,51741.82,781.0,48347.26,14854.699999999997,23.703766350024967,0.94106463878327,1.3106806878406472
8112,MOET HENNESSY USA INC,8897,750,Moet & Chandon Brut Imprl Ro,49.99,33.55,1839,61698.45,2086,111649.14,72138.59,231.0,48347.26,49950.69,44.738983211155954,1.1343121261555194,1.809593920106583
8112,MOET HENNESSY USA INC,2606,750,Glenmorangie Original 18Yr,115.99,79.36,1362,108088.32,1230,126639.7,105763.75,970.0,48347.26,18551.37999999999,14.64894499908006,0.9030837004405287,1.1716316804627918
8112,MOET HENNESSY USA INC,8537,750,Dom Chandon Brut Cuvee,13.99,9.39,21737,204110.43,20903,312343.97,91170.86,2340.0,48347.26,108233.53999999998,34.65203442217885,0.9616322399595161,1.5302695212586637
8112,MOET HENNESSY USA INC,4683,50,Hennessy VS Cognac,3.79,2.96,13453,39820.88,12569,49984.71,21959.97,648.0,48347.26,10163.830000000002,20.333878099922963,0.9342897494982532,1.2552387089386272
8112,MOET HENNESSY USA INC,44717,750,Dom Chandon Rose Spklg,13.99,9.08,11602,105346.16,11086,165981.14,65493.2,1238.0,48347.26,60634.98000000001,36.53124686334846,0.9555249094983623,1.5755784548767606
